"target#aspect";"ratio";"RelatFreq";"OverallFreq";"lemmas";"postags";"FreqWords"
"our room#Rooms";"0";"9";"13";"our room";"Q N";"our#128 room#262"
"animation team#Staff";"0";"8";"13";"animation team";"N N";"animation#20 team#20"
"the bed#Beds";"0";"7";"9";"the bed";"D N";"the#2027 bed#33"
"the pool#Swimming pool";"0";"6";"14";"the pool";"D N";"the#2027 pool#46"
"our stay#unknown";"0";"6";"16";"our stay";"Q N";"our#128 stay#129"
"my room#Rooms";"0";"5";"9";"my room";"Q N";"my#141 room#262"
"dana beach#Location";"0";"5";"21";"Dana Beach";"R R";"dana#24 beach#88"
"the place#unknown";"0";"4";"11";"the place";"D N";"the#2027 place#68"
"the restaurant#Restaurant";"0";"4";"20";"the restaurant";"D N";"the#2027 restaurant#70"
"wellness facilities#Facilities";"0";"4";"5";"wellness facility";"N N";"wellness#12 facilities#24"
"5 restaurants#Restaurant";"0";"3";"4";"5 restaurant";"O N";"5#31 restaurants#42"
"check in#Reservation/check-in/check-out";"0";"3";"7";"check in";"N P";"check#19 in#626"
"pool area#Swimming pool";"0";"3";"7";"pool area";"N N";"pool#46 area#67"
"swimming pool#Swimming pool";"0";"3";"7";"swim pool";"V N";"swimming#10 pool#46"
"a supermarket#Location";"0";"3";"4";"a supermarket";"D N";"a#833 supermarket#6"
"this place#unknown";"0";"3";"5";"this place";"D N";"this#254 place#68"
"the bar#Facilities";"0";"3";"16";"the bar";"D N";"the#2027 bar#45"
"the waiters#Staff";"0";"3";"5";"the waiter";"D N";"the#2027 waiters#9"
"the money#Value-for-money";"0";"3";"10";"the money";"D N";"the#2027 money#32"
"the people#Staff";"0";"3";"7";"the person";"D N";"the#2027 people#54"
"the city#Location";"0";"2";"32";"the city";"D N";"the#2027 city#62"
"a hotel#unknown";"0";"2";"10";"a hotel";"D N";"a#833 hotel#680"
"the sea#Location";"0";"2";"9";"the sea";"D N";"the#2027 sea#15"
"reception staff#Staff";"0";"2";"4";"reception staff";"N N";"reception#29 staff#191"
"the animation#Facilities";"0";"2";"7";"the animation";"D N";"the#2027 animation#20"
"the metro#Transportation";"0";"2";"4";"the Metro";"D N";"the#2027 metro#12"
"the park#Location";"0";"2";"4";"the park";"D N";"the#2027 park#24"
"the view#Rooms";"0";"2";"7";"the view";"D N";"the#2027 view#33"
"my experience#unknown";"0";"2";"3";"my experience";"G P";"my#141 experience#20"
"weekend break#unknown";"0";"2";"3";"weekend break";"N N";"weekend#16 break#11"
"subway station#Transportation";"0";"2";"6";"subway station";"N N";"subway#7 station#26"
"staff members#Staff";"0";"2";"4";"staff member";"N N";"staff#191 members#5"
"internet connection#Internet";"0";"2";"4";"internet connection";"N N";"internet#18 connection#7"
"all staff#Staff";"0";"2";"5";"all staff";"D N";"all#188 staff#191"
"the lobby#Interior/exterior";"0";"2";"11";"the lobby";"D N";"the#2027 lobby#19"
"this place#Location";"0";"2";"5";"this place";"D N";"this#254 place#68"
"the gym#Facilities";"0";"2";"4";"the gym";"D N";"the#2027 gym#13"
"the owners#Staff";"0";"2";"6";"the owner";"D N";"the#2027 owners#8"
"the toilet#Bathroom";"0";"2";"5";"the toilet";"D N";"the#2027 toilet#12"
"room service#Staff";"0";"2";"6";"Room service";"R N";"room#262 service#79"
"the entrance#Interior/exterior";"0";"2";"4";"the entrance";"D N";"the#2027 entrance#7"
"wireless internet#Internet";"0";"2";"3";"wireless internet";"G N";"wireless#3 internet#18"
"the buffet#Restaurant";"0";"2";"6";"the buffet";"D N";"the#2027 buffet#14"
"the cleanliness#Cleanliness";"0";"2";"4";"the cleanliness";"D N";"the#2027 cleanliness#9"
"the ticket#unknown";"0";"1";"2";"the ticket";"D N";"the#2027 ticket#3"
"many people#unknown";"0";"1";"4";"many person";"G N";"many#31 people#54"
"aqua park#Facilities";"0";"1";"5";"Aqua park";"R N";"aqua#5 park#24"
"good coffee#Restaurant";"0";"1";"3";"good coffee";"G N";"good#275 coffee#21"
"underground parking#Car parking";"0";"1";"2";"underground parking";"G N";"underground#6 parking#22"
"the others#Staff";"0";"1";"2";"the other";"D N";"the#2027 others#5"
"sun beds#Facilities";"0";"1";"3";"sun bed";"N N";"sun#4 beds#11"
"the time#unknown";"0";"1";"9";"the time";"D N";"the#2027 time#74"
"room cleaning#Cleanliness";"0";"1";"2";"Room cleaning";"R N";"room#262 cleaning#7"
"the weather#unknown";"0";"1";"2";"the weather";"D N";"the#2027 weather#4"
"bathroom door#Bathroom";"0";"1";"2";"bathroom door";"N N";"bathroom#46 door#14"
"the fridge#Facilities";"0";"1";"2";"the fridge";"D N";"the#2027 fridge#4"
"water sports#Facilities";"0";"1";"2";"water sport";"V N";"water#19 sports#3"
"the people#unknown";"0";"1";"7";"the person";"D N";"the#2027 people#54"
"the noise#Noisiness";"0";"1";"7";"the noise";"D N";"the#2027 noise#20"
"nh carlton#unknown";"0";"1";"2";"NH CARLTON";"R R";"nh#2 carlton#4"
"one bed#Beds";"0";"1";"3";"one bed";"O N";"one#98 bed#33"
"the food#unknown";"0";"1";"45";"the food";"D N";"the#2027 food#131"
"the gardens#Interior/exterior";"0";"1";"2";"the garden";"D N";"the#2027 gardens#6"
"the street#Location";"0";"1";"8";"the street";"D N";"the#2027 street#16"
"a desk#Rooms";"0";"1";"2";"a desk";"D N";"a#833 desk#13"
"all inclusive#Facilities";"0";"1";"23";"all inclusive";"D G";"all#188 inclusive#27"
"the apartments#unknown";"0";"1";"2";"the apartment";"D N";"the#2027 apartments#4"
"sri lanka#Location";"0";"1";"3";"Sri Lanka";"R R";"sri#3 lanka#3"
"the buffet#Breakfast";"0";"1";"6";"the buffet";"D N";"the#2027 buffet#14"
"disco music#Facilities";"0";"1";"2";"disco music";"G N";"disco#7 music#16"
"the walking#unknown";"0";"1";"2";"the walking";"D N";"the#2027 walking#30"
"my expectations#unknown";"0";"1";"2";"my expectation";"Q N";"my#141 expectations#9"
"all inclusive#unknown";"0";"1";"23";"all inclusive";"D G";"all#188 inclusive#27"
"sea view#Rooms";"0";"1";"5";"sea view";"N N";"sea#15 view#33"
"a lot#unknown";"0";"1";"30";"a lot";"D N";"a#833 lot#33"
"tram stop#Transportation";"0";"1";"3";"Tram stop";"R N";"tram#7 stop#8"
"the roads#unknown";"0";"1";"2";"the road";"D N";"the#2027 roads#2"
"the stay#unknown";"0";"1";"4";"the stay";"D N";"the#2027 stay#129"
"executive room#Rooms";"0";"1";"3";"executive room";"G N";"executive#7 room#262"
"the area#Interior/exterior";"0";"1";"12";"the area";"D N";"the#2027 area#67"
"fitness room#Facilities";"0";"1";"2";"Fitness room";"R N";"fitness#4 room#262"
"front desk#Staff";"0";"1";"5";"Front desk";"R N";"front#20 desk#13"
"the linen#Bathroom";"0";"1";"2";"the linen";"D N";"the#2027 linen#7"
"air conditioning#Facilities";"0";"1";"4";"air conditioning";"N N";"air#8 conditioning#4"
"the centre#Location";"0";"1";"12";"the centre";"D N";"the#2027 centre#26"
"the tram#Transportation";"0";"1";"2";"the tram";"D N";"the#2027 tram#7"
"the receptionist#Staff";"0";"1";"3";"the receptionist";"D N";"the#2027 receptionist#6"
"asian restaurant#Restaurant";"0";"1";"2";"asian restaurant";"G N";"asian#4 restaurant#70"
"the staff#unknown";"0";"1";"72";"the staff";"D N";"the#2027 staff#191"
"the campsite#Staff";"0";"1";"2";"the campsite";"D N";"the#2027 campsite#3"
"personal service#Staff";"0";"1";"2";"personal service";"G N";"personal#11 service#79"
"public transport#Transportation";"0";"1";"4";"public transport";"G N";"public#10 transport#7"
"an upgrade#Rooms";"0";"1";"4";"a upgrade";"D N";"an#78 upgrade#8"
"the bath#Bathroom";"0";"1";"4";"the bath";"D N";"the#2027 bath#9"
"the music#Facilities";"0";"1";"2";"the music";"D N";"the#2027 music#16"
"this price#Value-for-money";"0";"1";"2";"this price";"D N";"this#254 price#44"
"the surroundings#Location";"0";"1";"2";"the surroundings";"D N";"the#2027 surroundings#6"
"the entertainment#Staff";"0";"1";"3";"the entertainment";"D N";"the#2027 entertainment#7"
"somewhere else#Location";"0";"1";"2";"somewhere else";"A A";"somewhere#3 else#5"
"leisure activities#Facilities";"0";"1";"2";"leisure activity";"N N";"leisure#3 activities#5"
"our holiday#unknown";"0";"1";"2";"our holiday";"Q N";"our#128 holiday#61"
"the complex#Interior/exterior";"0";"1";"3";"the complex";"D N";"the#2027 complex#5"
"air condition#Facilities";"0";"1";"2";"air condition";"N N";"air#8 condition#10"
"the window#Rooms";"0";"1";"2";"the window";"D N";"the#2027 window#5"
"its price#Value-for-money";"0";"1";"2";"its price";"Q N";"its#27 price#44"
"the hostel#unknown";"0";"1";"2";"the hostel";"D N";"the#2027 hostel#8"
"mini bar#Facilities";"0";"1";"2";"mini bar";"N N";"mini#6 bar#45"
"the elevator#Facilities";"0";"1";"2";"the elevator";"D N";"the#2027 elevator#7"
"sea view#Interior/exterior";"0";"1";"5";"sea view";"N N";"sea#15 view#33"
"train stations#Transportation";"0";"1";"2";"train station";"N N";"train#7 stations#5"
"your room#Rooms";"0";"1";"6";"your room";"Q N";"your#30 room#262"
"the sauna#Facilities";"0";"1";"3";"the sauna";"D N";"the#2027 sauna#9"
"a choice#unknown";"0";"1";"2";"a choice";"D N";"a#833 choice#34"
"airport shuttle#Transportation";"0";"1";"2";"Airport shuttle";"R N";"airport#32 shuttle#9"
"the tables#Restaurant";"0";"1";"2";"the table";"D N";"the#2027 tables#5"
"the reception#Staff";"0";"1";"16";"the reception";"D N";"the#2027 reception#29"
"the price#unknown";"0";"1";"22";"the price";"D N";"the#2027 price#44"
"many restaurants#Location";"0";"1";"2";"many restaurant";"G N";"many#31 restaurants#42"
"the cleaning#Cleanliness";"0";"1";"2";"the cleaning";"D N";"the#2027 cleaning#7"
"somewhere else#unknown";"0";"1";"2";"somewhere else";"A A";"somewhere#3 else#5"
"the resort#unknown";"0";"1";"2";"the resort";"D N";"the#2027 resort#31"
"dining options#Location";"0";"1";"2";"dining option";"N N";"dining#8 options#7"
"the towels#unknown";"0";"1";"2";"the towel";"D N";"the#2027 towels#14"
"beach resort#unknown";"0";"1";"8";"beach resort";"N N";"beach#88 resort#31"
"topaz club#Location";"0";"1";"4";"Topaz Club";"R R";"topaz#5 club#17"
"hotel room#Rooms";"0";"1";"6";"hotel room";"N N";"hotel#680 room#262"
"french hotel#unknown";"0";"1";"2";"french hotel";"G N";"french#8 hotel#680"
"service desk#Staff";"0";"1";"2";"Service desk";"R N";"service#79 desk#13"
"the chair#Rooms";"0";"1";"2";"the chair";"D N";"the#2027 chair#2"
"the ground#unknown";"0";"1";"6";"the ground";"D N";"the#2027 ground#7"
"room size#Rooms";"0";"1";"3";"Room size";"R N";"room#262 size#17"
"area around#Location";"0";"1";"3";"area around";"N P";"area#67 around#34"
"the wifi#Internet";"0";"1";"2";"the Wifi";"D R";"the#2027 wifi#9"
"the place#Location";"0";"1";"11";"the place";"D N";"the#2027 place#68"
"beach hotel#unknown";"0";"1";"3";"beach hotel";"N N";"beach#88 hotel#680"
"public transportation#Transportation";"0";"1";"3";"public transportation";"G N";"public#10 transportation#3"
"spa treatment#Facilities";"0";"1";"2";"SPA treatment";"R N";"spa#20 treatment#4"
"car park#Car parking";"0";"1";"3";"car park";"N N";"car#11 park#24"
"some people#unknown";"0";"1";"3";"some person";"D N";"some#65 people#54"
"the pools#Swimming pool";"0";"1";"2";"the pool";"D N";"the#2027 pools#10"
"room service#Rooms";"0";"1";"6";"Room service";"R N";"room#262 service#79"
"the garden#Facilities";"0";"1";"2";"the garden";"D N";"the#2027 garden#4"
"the rest#unknown";"0";"1";"4";"the rest";"D N";"the#2027 rest#15"
"our reservation#Reservation/check-in/check-out";"0";"1";"2";"our reservation";"Q N";"our#128 reservation#8"
"the outside#Interior/exterior";"0";"1";"4";"the outside";"D G";"the#2027 outside#18"
"the personal#Staff";"0";"1";"2";"the personal";"D G";"the#2027 personal#11"
"park area#Location";"0";"1";"2";"park area";"N N";"park#24 area#67"
"hotel area#Interior/exterior";"0";"1";"3";"hotel area";"N N";"hotel#680 area#67"
"the entertainment#Facilities";"0";"1";"3";"the entertainment";"D N";"the#2027 entertainment#7"
"every thing#unknown";"0";"1";"2";"every thing";"D N";"every#33 thing#19"
"reception area#Interior/exterior";"0";"1";"4";"reception area";"N N";"reception#29 area#67"
"the money#unknown";"0";"1";"10";"the money";"D N";"the#2027 money#32"
"the tv#Facilities";"0";"1";"3";"the TV";"D N";"the#2027 tv#25"
"some refurbishment#Interior/exterior";"0";"1";"2";"some refurbishment";"D N";"some#65 refurbishment#4"
"my stay#unknown";"0";"1";"9";"my stay";"Q N";"my#141 stay#129"
"the elevators#Facilities";"0";"1";"2";"the elevator";"D N";"the#2027 elevators#3"
"this one#unknown";"0";"1";"2";"this one";"D N";"this#254 one#98"
"the beds#Beds";"0";"1";"2";"the bed";"D N";"the#2027 beds#11"
"the standard#unknown";"0";"1";"4";"the standard";"D N";"the#2027 standard#19"
"executive chef#Staff";"0";"1";"2";"executive chef";"N N";"executive#7 chef#4"
"sultana café#Location";"0";"1";"2";"Sultana Café";"R R";"sultana#2 café#2"
"the quality#Restaurant";"0";"1";"2";"the quality";"D N";"the#2027 quality#25"
"airport hotel#unknown";"0";"1";"5";"airport hotel";"N N";"airport#32 hotel#680"
"a balcony#Rooms";"0";"1";"2";"a balcony";"D N";"a#833 balcony#10"
"upper floors#Interior/exterior";"0";"1";"2";"upper floor";"G N";"upper#4 floors#5"
"the choice#Breakfast";"0";"1";"3";"the choice";"D N";"the#2027 choice#34"
"rs375 off#unknown";"0";"1";"2";"RS375 off";"R P";"rs375#2 off#13"
"the manager#Staff";"0";"1";"3";"the manager";"D N";"the#2027 manager#14"
"the help#unknown";"0";"1";"2";"the help";"D N";"the#2027 help#19"
"bar staff#Staff";"0";"1";"4";"Bar staff";"R N";"bar#45 staff#191"
"hotel staff#Staff";"0";"1";"3";"Hotel staff";"R N";"hotel#680 staff#191"
"dining options#Restaurant";"0";"1";"2";"dining option";"N N";"dining#8 options#7"
"shop workers#unknown";"0";"1";"2";"shop worker";"N N";"shop#3 workers#2"
"coffee machine#Facilities";"0";"1";"2";"coffee machine";"N N";"coffee#21 machine#6"
"variety of#Restaurant";"0";"1";"5";"variety of";"N P";"variety#13 of#490"
"the coffee#Breakfast";"0";"1";"2";"the coffee";"D N";"the#2027 coffee#21"
"pool areas#Swimming pool";"0";"1";"2";"pool area";"N N";"pool#46 areas#16"
"the area#Location";"0";"1";"12";"the area";"D N";"the#2027 area#67"
"hotel area#unknown";"0";"1";"3";"hotel area";"N N";"hotel#680 area#67"
"front desk#Reservation/check-in/check-out";"0";"1";"5";"Front desk";"R N";"front#20 desk#13"
"hot water#Bathroom";"0";"1";"2";"hot water";"G N";"hot#12 water#19"
"a restaurant#Restaurant";"0";"1";"2";"a restaurant";"D N";"a#833 restaurant#70"
"water gym#Facilities";"0";"1";"2";"water gym";"N N";"water#19 gym#13"
"beach bar#Facilities";"0";"1";"2";"beach bar";"N N";"beach#88 bar#45"
"the wellness#Facilities";"0";"1";"2";"the wellness";"D N";"the#2027 wellness#12"
"the hotel rooms#Rooms";"1";"4";"4";"the hotel room";"D N N";"the#2027 hotel#680 rooms#124"
"the vivaldi hotel#Location";"1";"3";"3";"the Vivaldi Hotel";"D R R";"the#2027 vivaldi#3 hotel#680"
"the reception area#Interior/exterior";"1";"3";"3";"the reception area";"D N N";"the#2027 reception#29 area#67"
"the breakfast times#Breakfast";"1";"2";"2";"the breakfast time";"D N N";"the#2027 breakfast#116 times#23"
"the check in#Reservation/check-in/check-out";"1";"2";"2";"the check in";"D N A";"the#2027 check#19 in#626"
"the car park#Car parking";"1";"2";"2";"the car park";"D N N";"the#2027 car#11 park#24"
"the bus stop#Location";"1";"2";"2";"the bus stop";"D N N";"the#2027 bus#20 stop#8"
"the swimming pool#Swimming pool";"1";"2";"2";"the swim pool";"D V N";"the#2027 swimming#10 pool#46"
"melia grand hermitage#Location";"1";"2";"2";"Melia Grand Hermitage";"R R R";"melia#7 grand#10 hermitage#3"
"the hotel staff#Staff";"1";"2";"2";"the hotel staff";"D N N";"the#2027 hotel#680 staff#191"
"the breakfast servings#Breakfast";"1";"2";"2";"the breakfast serving";"D N N";"the#2027 breakfast#116 servings#2"
"the central location#Location";"1";"2";"2";"the central location";"D N N";"the#2027 central#11 location#99"
"the reception staff#Staff";"1";"2";"2";"the reception staff";"D N N";"the#2027 reception#29 staff#191"
"shuttle bus service#Transportation";"1";"1";"1";"shuttle bus service";"N N N";"shuttle#9 bus#20 service#79"
"pre · booking#unknown";"1";"1";"1";"Pre · Booking";"R N R";"pre#1 ·#216 booking#8"
"all the personal#Staff";"1";"1";"1";"all the personal";"D D N";"all#188 the#2027 personal#11"
"the bathroom door#Bathroom";"1";"1";"1";"the bathroom door";"D N N";"the#2027 bathroom#46 door#14"
"all modern comforts#Facilities";"1";"1";"1";"all modern comfort";"D G N";"all#188 modern#26 comforts#3"
"24 hr bar#Facilities";"1";"1";"1";"24 hr bar";"O N N";"24#3 hr#1 bar#45"
"the new management#Staff";"1";"1";"1";"the new management";"D G N";"the#2027 new#20 management#11"
"the most disadvantage#unknown";"1";"1";"1";"the much disadvantage";"D A N";"the#2027 most#39 disadvantage#1"
"a vending machine#Facilities";"1";"1";"1";"a vending machine";"D N N";"a#833 vending#1 machine#6"
"the attic room#Rooms";"1";"1";"1";"the attic room";"D G N";"the#2027 attic#1 room#262"
"the tram stop#Transportation";"1";"1";"1";"the tram stop";"D N N";"the#2027 tram#7 stop#8"
"to get informed#unknown";"1";"1";"1";"to get inform";"P V V";"to#771 get#49 informed#3"
"the noise level#Noisiness";"1";"1";"1";"the noise level";"D N N";"the#2027 noise#20 level#9"
"a new roll#Bathroom";"1";"1";"1";"a new roll";"D G N";"a#833 new#20 roll#1"
"other nn hotels#Location";"1";"1";"1";"other NN hotel";"G R N";"other#55 nn#1 hotels#23"
"a strange smell#Cleanliness";"1";"1";"1";"a strange smell";"D G N";"a#833 strange#1 smell#8"
"table to work#Facilities";"1";"1";"1";"table to work";"N P N";"table#6 to#771 work#21"
"variety of food#Restaurant";"1";"1";"1";"variety of food";"N P N";"variety#13 of#490 food#131"
"bus from hotel#Transportation";"1";"1";"1";"bus from hotel";"N P N";"bus#20 from#148 hotel#680"
"standards for guests#unknown";"1";"1";"1";"standard for guest";"N P N";"standards#5 for#419 guests#33"
"the underground parking#Car parking";"1";"1";"1";"the underground parking";"D G N";"the#2027 underground#6 parking#22"
"everything you wish#unknown";"1";"1";"1";"Everything you wish";"R Q N";"everything#52 you#224 wish#5"
"several vip services#Facilities";"1";"1";"1";"several VIP service";"G R N";"several#12 vip#4 services#14"
"full english breakfast#Breakfast";"1";"1";"1";"Full English breakfast";"R R N";"full#14 english#26 breakfast#116"
"some strict rules#unknown";"1";"1";"1";"some strict rule";"D G N";"some#65 strict#2 rules#2"
"hte bathing facilities#Bathroom";"1";"1";"1";"hte bathing facility";"G N N";"hte#1 bathing#1 facilities#24"
"the lobby staff#Staff";"1";"1";"1";"the lobby staff";"D N N";"the#2027 lobby#19 staff#191"
"lack of space#unknown";"1";"1";"1";"lack of space";"N P N";"lack#4 of#490 space#12"
"5 star tag#unknown";"1";"1";"1";"5 star tag";"O N N";"5#31 star#27 tag#1"
"lots of extras.the#unknown";"1";"1";"1";"lot of extras.the";"N P G";"lots#12 of#490 extras.the#1"
"distance from firenze#Location";"1";"1";"1";"distance from firenze";"N P N";"distance#23 from#148 firenze#1"
"the dress code#unknown";"1";"1";"1";"the dress code";"D N N";"the#2027 dress#5 code#2"
"chairs / tables#Restaurant";"1";"1";"1";"chair / table";"N V N";"chairs#1 /#40 tables#5"
"the leisure activities#Facilities";"1";"1";"1";"the leisure activity";"D N N";"the#2027 leisure#3 activities#5"
"the hotel building#Interior/exterior";"1";"1";"1";"the hotel building";"D N N";"the#2027 hotel#680 building#12"
"everything from fun#unknown";"1";"1";"1";"everything from fun";"N P N";"everything#52 from#148 fun#12"
"a hotel lounge#Facilities";"1";"1";"1";"a hotel lounge";"D N N";"a#833 hotel#680 lounge#9"
"köln city centre#Location";"1";"1";"1";"Köln city centre";"R N N";"köln#5 city#62 centre#26"
"attending for issues#Staff";"1";"1";"1";"attend for issue";"V P N";"attending#2 for#419 issues#4"
"the whole room#Rooms";"1";"1";"1";"the whole room";"D G N";"the#2027 whole#16 room#262"
"the attending staff#Staff";"1";"1";"1";"the attend staff";"D V N";"the#2027 attending#2 staff#191"
"lots of choice#Restaurant";"1";"1";"1";"lot of choice";"N P N";"lots#12 of#490 choice#34"
"a metro station#Location";"1";"1";"1";"a metro station";"D N N";"a#833 metro#12 station#26"
"lot of restaurants#Location";"1";"1";"1";"lot of restaurant";"N P N";"lot#33 of#490 restaurants#42"
"swimming pool water#Swimming pool";"1";"1";"1";"swim pool water";"V N N";"swimming#10 pool#46 water#19"
"a rose garden#Location";"1";"1";"1";"a rose garden";"D N N";"a#833 rose#1 garden#4"
"the good sides#unknown";"1";"1";"1";"the good side";"D G N";"the#2027 good#275 sides#1"
"plenty of tables#Interior/exterior";"1";"1";"1";"plenty of table";"N P N";"plenty#6 of#490 tables#5"
"children 's playground#Facilities";"1";"1";"1";"child 's playground";"N O N";"children#19 's#82 playground#2"
"assistance with issues#Staff";"1";"1";"1";"assistance with issue";"N P N";"assistance#1 with#296 issues#4"
"amsterdam city center#Location";"1";"1";"1";"amsterdam city center";"V N G";"amsterdam#16 city#62 center#36"
"the pool guys#Staff";"1";"1";"1";"the pool guy";"D N N";"the#2027 pool#46 guys#4"
"the actual neighbourhood#Location";"1";"1";"1";"the actual neighbourhood";"D G N";"the#2027 actual#3 neighbourhood#1"
"kindness of staff#Staff";"1";"1";"1";"kindness of staff";"N P N";"kindness#2 of#490 staff#191"
"a little table#Facilities";"1";"1";"1";"a little table";"D G N";"a#833 little#47 table#6"
"city centre koln#Location";"1";"1";"1";"city centre Koln";"N N R";"city#62 centre#26 koln#3"
"wireless internet connections#Internet";"1";"1";"1";"wireless internet connection";"G N N";"wireless#3 internet#18 connections#4"
"front desk attendance#Staff";"1";"1";"1";"front desk attendance";"G N N";"front#20 desk#13 attendance#1"
"5 star hotel#unknown";"1";"1";"1";"5 star hotel";"O N N";"5#31 star#27 hotel#680"
"to change hotels#unknown";"1";"1";"1";"to change hotel";"P V N";"to#771 change#7 hotels#23"
"the empire palace#Location";"1";"1";"1";"the Empire Palace";"D R R";"the#2027 empire#1 palace#9"
"my old room#Rooms";"1";"1";"1";"my old room";"Q G N";"my#141 old#48 room#262"
"the bath tub#Bathroom";"1";"1";"1";"the bath tub";"D N N";"the#2027 bath#9 tub#2"
"air · conditioner#Facilities";"1";"1";"1";"air · conditioner";"N N N";"air#8 ·#216 conditioner#1"
"busdriver peter langhout#unknown";"1";"1";"1";"Busdriver Peter Langhout";"R R R";"busdriver#1 peter#2 langhout#2"
"the upper management#Staff";"1";"1";"1";"the upper management";"D G N";"the#2027 upper#4 management#11"
"our mini bar#Facilities";"1";"1";"1";"our mini bar";"Q N N";"our#128 mini#6 bar#45"
"all steigenburger hotels#unknown";"1";"1";"1";"all Steigenburger hotel";"D R N";"all#188 steigenburger#1 hotels#23"
"the food choices#Restaurant";"1";"1";"1";"the food choice";"D N N";"the#2027 food#131 choices#4"
"district of paris#Location";"1";"1";"1";"district of Paris";"N P R";"district#2 of#490 paris#27"
"the waiter service#Staff";"1";"1";"1";"the waiter service";"D N N";"the#2027 waiter#3 service#79"
"the conference room#Facilities";"1";"1";"1";"the conference room";"D N N";"the#2027 conference#5 room#262"
"lot of trash#unknown";"1";"1";"1";"lot of trash";"N P N";"lot#33 of#490 trash#1"
"the booking conditions#Reservation/check-in/check-out";"1";"1";"1";"the booking condition";"D N N";"the#2027 booking#8 conditions#6"
"some aircraft noise#Noisiness";"1";"1";"1";"some aircraft noise";"D N A";"some#65 aircraft#1 noise#20"
"my own music#unknown";"1";"1";"1";"my own music";"Q G N";"my#141 own#5 music#16"
"the studio rooms#Rooms";"1";"1";"1";"the studio room";"D N N";"the#2027 studio#2 rooms#124"
"weather in feb#unknown";"1";"1";"1";"weather in feb";"N P N";"weather#4 in#626 feb#1"
"1 room type#Rooms";"1";"1";"1";"1 room type";"O N N";"1#11 room#262 type#3"
"a decent room#unknown";"1";"1";"1";"a decent room";"D G N";"a#833 decent#8 room#262"
"the parking situation#Car parking";"1";"1";"1";"the parking situation";"D N N";"the#2027 parking#22 situation#6"
"more fun evening#Facilities";"1";"1";"1";"much fun evening";"A G N";"more#50 fun#12 evening#14"
"nearly all rooms#Rooms";"1";"1";"1";"nearly all room";"A D N";"nearly#2 all#188 rooms#124"
"the whole think#unknown";"1";"1";"1";"the whole think";"D G N";"the#2027 whole#16 think#15"
"quality for price#Value-for-money";"1";"1";"1";"quality for price";"N P N";"quality#25 for#419 price#44"
"a rubber duck#Bathroom";"1";"1";"1";"a rubber duck";"D N N";"a#833 rubber#1 duck#1"
"ala carte italian#Restaurant";"1";"1";"1";"ala carte italian";"G N N";"ala#7 carte#12 italian#7"
"many different activities#Facilities";"1";"1";"1";"many different activity";"G G N";"many#31 different#16 activities#5"
"airport shuttle service#Transportation";"1";"1";"1";"airport shuttle service";"N N N";"airport#32 shuttle#9 service#79"
"the titanic palace#Location";"1";"1";"1";"the Titanic Palace";"D R R";"the#2027 titanic#10 palace#9"
"the hotel gilde#Location";"1";"1";"1";"the Hotel Gilde";"D R R";"the#2027 hotel#680 gilde#2"
"the only area#unknown";"1";"1";"1";"the only area";"D G N";"the#2027 only#84 area#67"
"all information needed#unknown";"1";"1";"1";"all information need";"D N V";"all#188 information#4 needed#6"
"the common area#Facilities";"1";"1";"1";"the common area";"D G N";"the#2027 common#1 area#67"
"selection of food#Restaurant";"1";"1";"1";"selection of food";"N P N";"selection#7 of#490 food#131"
"the egyptian people#unknown";"1";"1";"1";"the egyptian person";"D G N";"the#2027 egyptian#2 people#54"
"size of rooms#Rooms";"1";"1";"1";"size of room";"N P N";"size#17 of#490 rooms#124"
"the buffet breakfast#Breakfast";"1";"1";"1";"the buffet breakfast";"D N N";"the#2027 buffet#14 breakfast#116"
"rest of meals#Restaurant";"1";"1";"1";"rest of meal";"N P N";"rest#15 of#490 meals#10"
"very friendly animator#Staff";"1";"1";"1";"very friendly animator";"A G N";"very#458 friendly#126 animator#2"
"business oriented services#Facilities";"1";"1";"1";"business orient service";"N V N";"business#31 oriented#2 services#14"
"the air condition#Facilities";"1";"1";"1";"the air condition";"D N N";"the#2027 air#8 condition#10"
"the overall location#Location";"1";"1";"1";"the overall location";"D G N";"the#2027 overall#19 location#99"
"city of york#Location";"1";"1";"1";"city of York";"N P R";"city#62 of#490 york#2"
"plenty of variety#Restaurant";"1";"1";"1";"plenty of variety";"N P N";"plenty#6 of#490 variety#13"
"set of elevators#Facilities";"1";"1";"1";"set of elevator";"N P N";"set#7 of#490 elevators#3"
"razor with gel#Bathroom";"1";"1";"1";"razor with gel";"N P N";"razor#1 with#296 gel#1"
"the sunrise restaurant#Restaurant";"1";"1";"1";"the Sunrise restaurant";"D R N";"the#2027 sunrise#2 restaurant#70"
"the room quality#Rooms";"1";"1";"1";"the room quality";"D N N";"the#2027 room#262 quality#25"
"most of music#Facilities";"1";"1";"1";"much of music";"A P N";"most#39 of#490 music#16"
"especially concierge services#Staff";"1";"1";"1";"especially concierge service";"A V N";"especially#25 concierge#1 services#14"
"spot on sheet#Beds";"1";"1";"1";"spot on sheet";"N P N";"spot#8 on#161 sheet#2"
"the technology provided#Internet";"1";"1";"1";"the technology provide";"D N V";"the#2027 technology#1 provided#17"
"dressing · room#Facilities";"1";"1";"1";"dressing · room";"N N N";"dressing#2 ·#216 room#262"
